Phenotype,Network_score,z-score,P-value
Unspecified unilateral recurrent femoral hernia,8.478510428135309,24.45046271952968,0
Synovial fluid cloudy,9.155721735954911,24.658754558993746,0
"Terrorism involving other explosions and fragments, terrorist injured, sequela",9.272447439696656,24.374765289510872,0
thin blood smear Plasmodium malariae,9.276753686162737,24.32513551713413,0
Thrombophlebitis of right saphenous vein,9.25551344921821,24.481150731762934,0
Thrombosis of femorofemoral crossover bypass graft,9.258136254968592,24.400940476710822,0
"thrombus due to vascular device, implant, or graft",9.210470053202194,24.50223768400652,0
"Thrown from animal being ridden, other specified person injured",9.216416730000732,24.496474902935848,0
Tinea due to Microsporum gypseum,8.88151370520944,24.541492875364188,0
Tinea manuum due to Trichophyton mentagrophytes variant erinacei,6.100093612773693,24.906910881604606,0
TBXT Gene Duplication,8.75989596003806,24.566272394454042,0
Urine indican level (finding),9.903243024282927,23.976269167910054,0
Vaccination site swelling,8.858741395168353,24.56603322318858,0
"Villonodular synovitis (pigmented), left wrist",9.217628761386658,24.55389984170373,0
adenocarcinoma of cervix with cartilaginous and osseous metaplasia,7.680233885885403,24.749501526788187,0
adenocarcinoma of lung with cartilaginous and osseous metaplasia,8.77581564614787,24.555372259230698,0
"Adenocarcinoma, Scirrhous",9.076191986444467,24.984924183789712,0
Adenoma of the Rat Rectum,8.776943588524986,25.98378693262424,0
Adult T-cell lymphoma/leukemia (HTLV-1-associated) with failed remission,8.361956540086283,26.10989195846102,0
Adverse reaction to vaccine or biological substance NOS,9.160557915626434,24.604279125680534,0
Air delivered during case &#x7C; Gas delivery system &#x7C; Respiratory measures and Ventilator management,9.124030536726808,24.669766700621228,0
Allergy to bupivacaine,6.095200220087626,25.293711890204907,0
acute recurrent cystitis with hematuria,8.08979223960056,24.285631415722538,0
Allergy to chymotrypsin,8.226191305590193,26.401046567048752,0
Allergy to rocuronium,3.534877657587525,20.67133175754255,0
Allergy to surgical tissue adhesive,4.818071839994014,25.567452159304512,0
Allergy to vancomycin,7.657082255548794,24.875111300027815,0
Amiloride and loop diuretic allergy,3.5563514554849136,22.255432996428443,0
"Amniotic fluid embolism in pregnancy, first trimester",7.788356829773958,24.205228786644188,0
Appendix Tubular Adenoma,3.651995132193246,20.537629247444777,0
Arthropod bite wound,7.960447225597164,24.74675997914508,0
Articular disc disorder of left temporomandibular joint,8.088335696469708,25.778585894978654,0
Allergy to pimozide,4.76410782392938,22.914305332001017,0
subluxation of distal interphalangeal joint of finger,9.527858957762136,24.673439810820096,0
Acute polyarthritis,8.60828259770856,24.968258012035164,0
Acetylcholine overdose,9.18637819960366,24.612171485984,0
Viscosity modifier allergy,5.742384855130092,25.15635333822106,0
"VULVA, SENILE ATROPHY",8.832669635420352,24.524720892954726,0
"War operations involving flamethrower, military personnel, initial encounter",9.11994591186504,24.801289807435907,0
"War operations involving unspecified fire, conflagration and hot substance, military personnel",9.752116872084438,25.0616845387756,0
Warty-Basaloid Penile Intraepithelial Neoplasia,9.185456417236654,24.516651304395538,0
wound of buttock,9.184150173499175,24.761791096710237,0
wound; pubic region,9.225226252422416,24.524177776840563,0
"[X]Accidental poisoning by and exposure to amphetamine - occurrence in school, other institution and public administrative area",5.187088018488841,24.338106200792463,0
Acute hepatitis B without delta-agent with hepatic coma,7.5503261490004325,25.03589527796324,0
"[X]Assault by smoke, fire and flames, occurrence on street and highway",9.223577838360349,24.47065297486834,0
X-linked mental retardation 11,8.5900393309797,23.176244716190023,0
X-linked mental retardation 8,6.075330410988827,25.53703291049212,0
3-Methylcrotonyl-CoA carboxylase deficiency &#x7C; DBS &#x7C; Chemistry - non-challenge,8.827979896073177,24.529489658468087,0
Abscess sweat gland,9.183507788468077,24.489873434229278,0
Acarina bite,6.743486141834233,24.17355545203597,0
"Accidental poisoning by gases or fumes on ship, occupant of small unpowered boat injured",5.188592308107565,25.363528414293466,0
Accidental proxymetacaine overdose,9.114368482532562,24.805747201023724,0
accidental suffocation loss of SCUBA air,7.198115540114456,24.70931222509971,0
[X]Dementia: [multi-infarct] or [predominantly cortical],9.151509099957956,24.651319926504893,0
Subacute intestinal obstruction,7.446735443258123,25.474174941352604,0
Stunned Myocardium,6.000404306968164,25.353601011030076,0
"stricture; rectum, syphilitic (manifestation)",8.14239995880518,24.60636369019637,0
"pregnancy; hemorrhage, with coagulation defect",9.25876512388057,24.36498308236639,0
"presentation; arm, causing obstructed labor",9.235740731797,24.50242283170094,0
Primary malignant neoplasm of lip,7.635188841605748,24.762168719545524,0
"Profound mental retardation with the statement of no, or minimal, impairment of behavior",6.785654833043113,25.307970627090125,0
prolapse; cecum,8.704790160817733,25.057338349547805,0
Protracted bronchitis caused by bacterium,4.912105801031829,24.94251099354462,0
Psittacosis (Ornithosis),9.236087572747362,24.38375131366716,0
pulling at both ears,5.762816747489705,25.08436436048949,0
Postprocedural seroma of a circulatory system organ or structure following cardiac bypass,5.903823883155595,23.444941966784285,0
Puncture wound with foreign body of unspecified lesser toe(s) without damage to nail,6.4430529128238,25.083439724638833,0
"Puncture wound without foreign body of unspecified great toe with damage to nail, initial encounter",8.81274330965507,24.52774209252027,0
pyelocystitis; puerperal,8.512568487521792,24.27846511052113,0
Reactive Hyperemia,9.258458195806229,24.473879671326014,0
Recurrent major depressive disorder with catatonic features,9.281360832702438,24.311836830270398,0
Recurrent severe manic episodes,9.278811274452249,24.357236241040415,0
regulation of viral replication,9.224725106237571,24.53390070073301,0
Relapsing Fever,9.246436885078046,24.528478202255226,0
Renal failure following abortion and ectopic and molar pregnancy,9.213879042709298,24.559112089491578,0
"Puncture wound with foreign body of unspecified toe(s) with damage to nail, initial encounter",8.889374683587283,25.22702852586241,0
renal; nanism,9.073958010336852,24.838039990016824,0
postprocedural nervous system hematoma,9.516114487162197,24.692062982783256,0
postprocedural genitourinary system hematoma,8.00661478673061,24.768153266055926,0
"Periprosthetic fracture around internal prosthetic right ankle joint, sequela",6.162335731859016,26.278717075686007,0
Peritoneal adenocarcinoma,5.42935765327011,23.405215032182593,0
"persistent; anal membrane, with fistula",9.125462406749696,22.92685683535121,0
"Person boarding or alighting a three-wheeled motor vehicle injured in collision with fixed or stationary object, sequela",8.584616847573376,24.13854984664962,0
"Person on outside of three-wheeled motor vehicle injured in collision with railway train or railway vehicle in traffic accident, subsequent encounter",8.276654783013583,26.254623874581895,0
"Person on outside of three-wheeled motor vehicle injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",5.581328209277004,24.023696029043194,0
Phagocyte Bactericidal Dysfunction,6.752294734811094,25.48315279625408,0
phlebitis of the left femoral vein,9.267769539441554,24.39687137463587,0
postprocedural genitourinary system hematoma following a genitourinary system procedure,9.213774235190098,24.51085313554252,0
Piperazine oestrone sulphate allergy,9.178913406328636,24.61832024599071,0
Pleocytosis,5.478848246285403,24.682414640677408,0
pneumonia in parasitic diseases classified elsewhere,9.274129253066842,24.318002811836347,0
POIRIER-BIENVENU NEURODEVELOPMENTAL SYNDROME,9.276401509451599,24.297862064942688,0
"Polyhydramnios, first trimester, fetus 5",9.274747387716621,24.41943899849284,0
"Polyhydramnios, second trimester, fetus 5",8.833438255957192,24.425438910178286,0
Polyuria,9.501136264890492,24.842200997129122,0
Postcordotomy pain,8.284040811667428,25.029542340010938,0
Post operative renal failure,9.0614264967588,24.93339108805101,0
"placenta; infarction, complicating pregnancy",5.485108982426776,24.570068707598875,0
Aserbine allergy,7.678471333287508,25.42380130672592,0
"renal; osteodystrophy, osteopathy (manifestation)",6.266098469463583,24.789046524418747,0
reticulosis; nonlipid,8.912888520778692,25.55525371965384,0
Spirillosis,6.375033119892335,25.484055202851955,0
Spondyloepiphyseal Dysplasia With Punctate Corneal Dystrophy,6.958770503499124,24.730607561093375,0
spondylopathy in diseases classified elsewhere in lumbosacral region,8.850081489401378,24.32614324319545,0
Sports hernia,9.151829660011048,24.663979908841615,0
Sprain of carpal joint of unspecified wrist,9.177344545642669,24.64367529299823,0
"Sprain of interphalangeal joint of right ring finger, subsequent encounter",2.4262931487914656,20.591232252216635,0
Sprain of interphalangeal joint of unspecified lesser toe(s),9.250658928365745,24.412043550770907,0
"Sprain of tarsometatarsal ligament of right foot, initial encounter",9.205862953351097,24.56771209711832,0
Smouldering variant of adult T-cell lymphoma/leukemia (HTLV-1-associated),8.835875598447457,24.536146091224452,0
Sputum: blood cells present,5.787014829359851,23.62049805340319,0
Stage IIIC Cutaneous Melanoma AJCC v7,9.23765569257467,24.472787006948515,0
Stage III Prostate Cancer AJCC v7,9.220304579040835,24.48311356397263,0
Stage IVA Lip and Oral Cavity Cancer AJCC v6 and v7,9.233457467031696,24.45018179987542,0
"Stiffness of unspecified joint, not elsewhere classified",9.236159398149965,24.579058331745077,0
stomach; atonic,6.4833806927097575,26.227491287675157,0
"Strain of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level",6.93996507435682,25.351817892755385,0
"Strain of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, sequela",7.924091174292522,24.941457222166253,0
"Strain of other specified muscles and tendons at ankle and foot level, right foot, subsequent encounter",9.210068329559755,24.59548923343707,0
Squamous cell carcinoma of nail apparatus,7.771867499991505,25.223336228330755,0
"Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss",5.201336936120198,24.255435382646002,0
skin lesion KOH preparation ectoparasite ova,9.505648693642556,24.54374227014921,0
septic thrombophlebitis of leg,9.217339092714825,24.570038801869163,0
"rhesus; isoimmunization fetus, with kernicterus",9.271306654889289,24.33879186061639,0
Rheumatoid arthritis of temporomandibular joint,9.195949898179409,24.672513224797402,0
Ribotype,9.283432396544718,24.33896800874716,0
"Rickets, X-Linked Hypophosphatemic",5.485166598717683,24.56989161582167,0
Rickettsia typhus group identified &#x7C; XXX &#x7C; Microbiology,9.235002030389825,24.510373831273778,0
Rodent Progressive Cardiomyopathy,9.1825022934013,24.504896009081946,0
ruptured synovium of right fingers,8.336190874909892,26.453246767194592,0
"rupture; eye, traumatic, with loss of intraocular tissue",9.094630075256468,24.814103680345358,0
septic thrombophlebitis of thigh,9.499837393915818,24.715207553026012,0
"rupture; liver, birth injury",7.1868428995652085,25.28853577238377,0
rupture of distal tendon of biceps of left arm,5.239633987751544,24.077070860128302,0
Sample organism cultured,9.273756129843182,24.33640253630751,0
sciatic radiculopathy,10.282530988402227,25.304982217232684,0
Screenwash causing toxic effect,9.131899547157388,24.751500887072417,0
Scrotal hypospadias,8.800206149123053,24.544122895451956,0
self-inflicted overdose of penicillin G,9.193108289036564,24.56487328156021,0
septic synovitis of toe of left foot,5.187088018488841,24.338106200792463,0
septic synovitis of wrist,9.252501694624774,24.406853541972513,0
rupture of celiac trunk,9.173758017844948,24.670464268324082,0
Astheno-depressive syndrome,9.240205480790932,24.492523002305244,0
Atrial perforation,4.315362742506059,26.357754940974424,0
Benign neoplasm of right ovary,8.525784564157464,24.622909746476143,0
"Idiopathic chronic gout, right hip",8.332833786779064,24.668162113190338,0
IMMUNODEFICIENCY 11,3.5567671318597935,22.613633388689703,0
Infection due to Treponema pallidum NOS,8.98290119995446,25.201921290848038,0
Infectious cirrhosis,8.201456648039061,26.744616911354647,0
Influenza due to identified novel influenza A virus with gastrointestinal manifestations,1.8491410378168283,26.94237304774133,0
